date,longitude,latitude,TreeCover_Percent
2024-03-05,29.57,40.78,21.946666666666665
2024-03-05,29.57,40.79,24.36
2024-03-05,29.57,40.8,25.181818181818183
2024-03-05,29.57,40.81,24.883333333333333
2024-03-05,29.57,40.82,4.530612244897959
2024-03-05,29.57,40.83,0.5
2024-03-05,29.57,40.84,2.1481481481481484
2024-03-05,29.57,40.85,10.058823529411764
2024-03-05,29.57,40.86,6.03921568627451
2024-03-05,29.57,40.87,6.75
2024-03-05,29.57,40.88,11.911764705882353
2024-03-05,29.57,40.89,10.693333333333333
2024-03-05,29.57,40.9,2.7666666666666666
2024-03-05,29.57,40.91,2.453333333333333
2024-03-05,29.57,40.92,12.0
2024-03-05,29.57,40.93,14.8
2024-03-05,29.57,40.94,13.24
2024-03-05,29.57,40.95,11.95
2024-03-05,29.57,40.96,17.706666666666667
2024-03-05,29.57,40.97,15.12
2024-03-05,29.57,40.98,14.8
2024-03-05,29.57,40.99,14.96
2024-03-05,29.57,41.0,16.321428571428573
2024-03-05,29.57,41.01,17.94736842105263
2024-03-05,29.57,41.02,19.62295081967213
2024-03-05,29.57,41.03,18.276923076923076
2024-03-05,29.57,41.04,15.5
2024-03-05,29.58,40.54,2.2666666666666666
2024-03-05,29.58,40.55,2.0833333333333335
2024-03-05,29.58,40.56,5.173333333333333
2024-03-05,29.58,40.57,15.24
2024-03-05,29.58,40.58,12.226666666666667
2024-03-05,29.58,40.59,16.386666666666667
2024-03-05,29.58,40.6,7.95
2024-03-05,29.58,40.61,3.56
2024-03-05,29.58,40.62,3.0
2024-03-05,29.58,40.63,3.2133333333333334
2024-03-05,29.58,40.64,9.84
2024-03-05,29.58,40.65,4.1
2024-03-05,29.58,40.66,4.586666666666667
2024-03-05,29.58,40.67,33.68
2024-03-05,29.58,40.68,52.74666666666667
2024-03-05,29.58,40.69,24.65
2024-03-05,29.58,40.7,0.0
2024-03-05,29.58,40.71,0.0
2024-03-05,29.58,40.72,0.0
2024-03-05,29.58,40.73,0.0
2024-03-05,29.58,40.74,0.0
2024-03-05,29.58,40.75,0.0
2024-03-05,29.58,40.76,0.0
2024-03-05,29.58,40.77,3.3181818181818183
2024-03-05,29.58,40.78,23.866666666666667
2024-03-05,29.58,40.79,24.573333333333334
2024-03-05,29.58,40.8,25.6
2024-03-05,29.58,40.81,24.78082191780822
2024-03-05,29.58,40.82,7.096153846153846
2024-03-05,29.58,40.83,1.66
2024-03-05,29.58,40.84,2.4146341463414633
2024-03-05,29.58,40.85,4.594594594594595
2024-03-05,29.58,40.86,4.2
2024-03-05,29.58,40.87,9.571428571428571
2024-03-05,29.58,40.88,18.774647887323944
2024-03-05,29.58,40.89,9.573333333333334
2024-03-05,29.58,40.9,6.716666666666667
2024-03-05,29.58,40.91,10.133333333333333
2024-03-05,29.58,40.92,6.626666666666667
2024-03-05,29.58,40.93,9.826666666666666
2024-03-05,29.58,40.94,11.08
2024-03-05,29.58,40.95,11.383333333333333
2024-03-05,29.58,40.96,15.84
2024-03-05,29.58,40.97,13.093333333333334
2024-03-05,29.58,40.98,14.72
2024-03-05,29.58,40.99,15.093333333333334
2024-03-05,29.58,41.0,17.559322033898304
2024-03-05,29.58,41.01,32.8
2024-03-05,29.58,41.02,29.555555555555557
2024-03-05,29.58,41.03,19.93220338983051
2024-03-05,29.58,41.04,24.75
2024-03-05,29.59,40.54,4.0
2024-03-05,29.59,40.55,2.316666666666667
2024-03-05,29.59,40.56,4.626666666666667
2024-03-05,29.59,40.57,10.373333333333333
2024-03-05,29.59,40.58,15.746666666666666
2024-03-05,29.59,40.59,16.76
2024-03-05,29.59,40.6,8.783333333333333
2024-03-05,29.59,40.61,3.08
2024-03-05,29.59,40.62,3.8533333333333335
2024-03-05,29.59,40.63,5.013333333333334
2024-03-05,29.59,40.64,8.12
2024-03-05,29.59,40.65,13.05
2024-03-05,29.59,40.66,7.36
2024-03-05,29.59,40.67,21.133333333333333
2024-03-05,29.59,40.68,29.546666666666667
2024-03-05,29.59,40.69,24.1
2024-03-05,29.59,40.7,0.0
2024-03-05,29.59,40.71,0.0
2024-03-05,29.59,40.72,0.0
2024-03-05,29.59,40.73,0.0
2024-03-05,29.59,40.74,0.0
2024-03-05,29.59,40.75,0.0
2024-03-05,29.59,40.76,0.0
2024-03-05,29.59,40.77,1.1481481481481481
2024-03-05,29.59,40.78,8.64
2024-03-05,29.59,40.79,6.493333333333333
2024-03-05,29.59,40.8,11.283333333333333
2024-03-05,29.59,40.81,23.613333333333333
2024-03-05,29.59,40.82,9.181818181818182
2024-03-05,29.59,40.83,6.425925925925926
2024-03-05,29.59,40.84,5.94
2024-03-05,29.59,40.85,3.125
2024-03-05,29.59,40.86,3.173076923076923
2024-03-05,29.59,40.87,6.8125
2024-03-05,29.59,40.88,11.420289855072463
2024-03-05,29.59,40.89,5.84
2024-03-05,29.59,40.9,7.35
2024-03-05,29.59,40.91,10.746666666666666
2024-03-05,29.59,40.92,10.066666666666666
2024-03-05,29.59,40.93,10.813333333333333
2024-03-05,29.59,40.94,11.053333333333333
2024-03-05,29.59,40.95,12.216666666666667
2024-03-05,29.59,40.96,15.32876712328767
2024-03-05,29.59,40.97,13.352941176470589
2024-03-05,29.59,40.98,17.73611111111111
2024-03-05,29.59,40.99,17.44
2024-03-05,29.59,41.0,21.63157894736842
2024-03-05,29.59,41.01,34.68292682926829
2024-03-05,29.59,41.02,31.025
2024-03-05,29.59,41.03,23.0
2024-03-05,29.6,40.54,8.25
2024-03-05,29.6,40.55,2.75
2024-03-05,29.6,40.56,4.0
2024-03-05,29.6,40.57,8.45
2024-03-05,29.6,40.58,15.5
2024-03-05,29.6,40.59,12.466666666666667
2024-03-05,29.6,40.6,15.770833333333334
2024-03-05,29.6,40.61,7.266666666666667
2024-03-05,29.6,40.62,4.466666666666667
2024-03-05,29.6,40.63,12.65
2024-03-05,29.6,40.64,11.466666666666667
2024-03-05,29.6,40.65,13.104166666666666
2024-03-05,29.6,40.66,6.766666666666667
2024-03-05,29.6,40.67,16.066666666666666
2024-03-05,29.6,40.68,14.15
2024-03-05,29.6,40.69,17.692307692307693
2024-03-05,29.6,40.7,0.0
2024-03-05,29.6,40.71,0.0
2024-03-05,29.6,40.72,0.0
2024-03-05,29.6,40.73,0.0
2024-03-05,29.6,40.74,0.0
2024-03-05,29.6,40.75,0.0
2024-03-05,29.6,40.76,0.0
2024-03-05,29.6,40.77,0.0
2024-03-05,29.6,40.78,0.9636363636363636
2024-03-05,29.6,40.79,0.75
2024-03-05,29.6,40.8,1.375
2024-03-05,29.6,40.81,3.9473684210526314
2024-03-05,29.6,40.82,11.317073170731707
2024-03-05,29.6,40.83,11.975609756097562
2024-03-05,29.6,40.84,8.088888888888889
2024-03-05,29.6,40.85,6.195121951219512
2024-03-05,29.6,40.86,4.903846153846154
2024-03-05,29.6,40.87,5.466666666666667
2024-03-05,29.6,40.88,9.6
2024-03-05,29.6,40.89,5.683333333333334
2024-03-05,29.6,40.9,10.479166666666666
2024-03-05,29.6,40.91,9.8
2024-03-05,29.6,40.92,5.466666666666667
2024-03-05,29.6,40.93,12.0
2024-03-05,29.6,40.94,11.728813559322035
2024-03-05,29.6,40.95,9.97872340425532
2024-03-05,29.6,40.96,15.944444444444445
2024-03-05,29.6,40.97,23.35
2024-03-05,29.6,40.98,22.25
2024-03-05,29.6,40.99,21.85
2024-03-05,29.6,41.0,27.210526315789473
2024-03-05,29.6,41.01,35.911764705882355
2024-03-05,29.6,41.02,38.3
2024-03-05,29.6,41.03,29.0
2024-03-05,29.61,40.54,7.666666666666667
2024-03-05,29.61,40.55,5.433333333333334
2024-03-05,29.61,40.56,2.933333333333333
2024-03-05,29.61,40.57,9.986666666666666
2024-03-05,29.61,40.58,15.36
2024-03-05,29.61,40.59,12.893333333333333
2024-03-05,29.61,40.6,14.283333333333333
2024-03-05,29.61,40.61,9.146666666666667
2024-03-05,29.61,40.62,4.52
2024-03-05,29.61,40.63,9.706666666666667
2024-03-05,29.61,40.64,16.84
2024-03-05,29.61,40.65,15.066666666666666
2024-03-05,29.61,40.66,5.293333333333333
2024-03-05,29.61,40.67,10.8
2024-03-05,29.61,40.68,7.906666666666666
2024-03-05,29.61,40.69,2.8676470588235294
2024-03-05,29.61,40.7,0.0
2024-03-05,29.61,40.71,0.0
2024-03-05,29.61,40.72,0.0
2024-03-05,29.61,40.73,0.0
2024-03-05,29.61,40.74,0.0
2024-03-05,29.61,40.75,0.0
2024-03-05,29.61,40.76,0.0
2024-03-05,29.61,40.77,0.0
2024-03-05,29.61,40.78,1.360655737704918
2024-03-05,29.61,40.79,3.8533333333333335
2024-03-05,29.61,40.8,8.35
2024-03-05,29.61,40.81,5.226666666666667
2024-03-05,29.61,40.82,1.917808219178082
2024-03-05,29.61,40.83,12.953125
2024-03-05,29.61,40.84,8.314285714285715
2024-03-05,29.61,40.85,10.933333333333334
2024-03-05,29.61,40.86,6.6
2024-03-05,29.61,40.87,3.64
2024-03-05,29.61,40.88,8.093333333333334
2024-03-05,29.61,40.89,4.68
2024-03-05,29.61,40.9,10.783333333333333
2024-03-05,29.61,40.91,10.893333333333333
2024-03-05,29.61,40.92,6.546666666666667
2024-03-05,29.61,40.93,9.675675675675675
2024-03-05,29.61,40.94,12.235294117647058
2024-03-05,29.61,40.95,16.22222222222222
2024-03-05,29.61,40.96,19.9
2024-03-05,29.61,40.97,30.232558139534884
2024-03-05,29.61,40.98,25.692307692307693
2024-03-05,29.61,40.99,21.38888888888889
2024-03-05,29.61,41.0,30.9
2024-03-05,29.61,41.01,23.387096774193548
2024-03-05,29.61,41.02,30.705882352941178
2024-03-05,29.62,40.55,10.824561403508772
2024-03-05,29.62,40.56,3.2933333333333334
2024-03-05,29.62,40.57,9.88
2024-03-05,29.62,40.58,17.066666666666666
2024-03-05,29.62,40.59,23.64
2024-03-05,29.62,40.6,13.733333333333333
2024-03-05,29.62,40.61,9.986666666666666
2024-03-05,29.62,40.62,4.04
2024-03-05,29.62,40.63,12.066666666666666
2024-03-05,29.62,40.64,16.426666666666666
2024-03-05,29.62,40.65,13.65
2024-03-05,29.62,40.66,6.8
2024-03-05,29.62,40.67,8.92
2024-03-05,29.62,40.68,11.173333333333334
2024-03-05,29.62,40.69,3.8
2024-03-05,29.62,40.7,0.0
2024-03-05,29.62,40.71,0.0
2024-03-05,29.62,40.72,0.0
2024-03-05,29.62,40.73,0.0
2024-03-05,29.62,40.74,0.0
2024-03-05,29.62,40.75,0.0
2024-03-05,29.62,40.76,0.0
2024-03-05,29.62,40.77,0.0
2024-03-05,29.62,40.78,1.8644067796610169
2024-03-05,29.62,40.79,5.053333333333334
2024-03-05,29.62,40.8,5.216666666666667
2024-03-05,29.62,40.81,7.973333333333334
2024-03-05,29.62,40.82,7.84
2024-03-05,29.62,40.83,9.973333333333333
2024-03-05,29.62,40.84,10.133333333333333
2024-03-05,29.62,40.85,10.45
2024-03-05,29.62,40.86,7.8
2024-03-05,29.62,40.87,2.8
2024-03-05,29.62,40.88,3.8666666666666667
2024-03-05,29.62,40.89,5.306666666666667
2024-03-05,29.62,40.9,7.433333333333334
2024-03-05,29.62,40.91,13.066666666666666
2024-03-05,29.62,40.92,10.733333333333333
2024-03-05,29.62,40.93,12.17910447761194
2024-03-05,29.62,40.94,14.28
2024-03-05,29.62,40.95,11.483333333333333
2024-03-05,29.62,40.96,15.04109589041096
2024-03-05,29.62,40.97,19.206349206349206
2024-03-05,29.62,40.98,25.37037037037037
2024-03-05,29.62,40.99,28.307692307692307
2024-03-05,29.62,41.0,26.85185185185185
2024-03-05,29.62,41.01,20.666666666666668
2024-03-05,29.63,40.55,8.355555555555556
2024-03-05,29.63,40.56,6.213333333333333
2024-03-05,29.63,40.57,7.2
2024-03-05,29.63,40.58,14.386666666666667
2024-03-05,29.63,40.59,40.24
2024-03-05,29.63,40.6,13.633333333333333
2024-03-05,29.63,40.61,11.08
2024-03-05,29.63,40.62,6.0
2024-03-05,29.63,40.63,16.546666666666667
2024-03-05,29.63,40.64,18.946666666666665
2024-03-05,29.63,40.65,11.316666666666666
2024-03-05,29.63,40.66,15.346666666666666
2024-03-05,29.63,40.67,10.426666666666666
2024-03-05,29.63,40.68,12.466666666666667
2024-03-05,29.63,40.69,11.053333333333333
2024-03-05,29.63,40.7,0.0
2024-03-05,29.63,40.71,0.0
2024-03-05,29.63,40.72,0.0
2024-03-05,29.63,40.73,0.0
2024-03-05,29.63,40.74,0.0
2024-03-05,29.63,40.75,0.0
2024-03-05,29.63,40.76,0.0
2024-03-05,29.63,40.77,0.0
2024-03-05,29.63,40.78,3.8550724637681157
2024-03-05,29.63,40.79,1.16
2024-03-05,29.63,40.8,3.05
2024-03-05,29.63,40.81,8.333333333333334
2024-03-05,29.63,40.82,8.733333333333333
2024-03-05,29.63,40.83,9.92
2024-03-05,29.63,40.84,11.226666666666667
2024-03-05,29.63,40.85,12.783333333333333
2024-03-05,29.63,40.86,6.706666666666667
2024-03-05,29.63,40.87,3.066666666666667
2024-03-05,29.63,40.88,4.2
2024-03-05,29.63,40.89,9.253333333333334
2024-03-05,29.63,40.9,4.883333333333334
2024-03-05,29.63,40.91,11.306666666666667
2024-03-05,29.63,40.92,12.24
2024-03-05,29.63,40.93,14.333333333333334
2024-03-05,29.63,40.94,15.672131147540984
2024-03-05,29.63,40.95,14.45
2024-03-05,29.63,40.96,15.533333333333333
2024-03-05,29.63,40.97,15.682539682539682
2024-03-05,29.63,40.98,20.227272727272727
2024-03-05,29.63,40.99,23.0
2024-03-05,29.64,40.55,2.6666666666666665
2024-03-05,29.64,40.56,7.045454545454546
2024-03-05,29.64,40.57,10.213333333333333
2024-03-05,29.64,40.58,12.013333333333334
2024-03-05,29.64,40.59,16.546666666666667
2024-03-05,29.64,40.6,15.966666666666667
2024-03-05,29.64,40.61,15.013333333333334
2024-03-05,29.64,40.62,14.933333333333334
2024-03-05,29.64,40.63,19.773333333333333
2024-03-05,29.64,40.64,19.8
2024-03-05,29.64,40.65,9.55
2024-03-05,29.64,40.66,10.186666666666667
2024-03-05,29.64,40.67,14.506666666666666
2024-03-05,29.64,40.68,14.786666666666667
2024-03-05,29.64,40.69,20.813333333333333
2024-03-05,29.64,40.7,0.0
2024-03-05,29.64,40.71,0.0
2024-03-05,29.64,40.72,0.0
2024-03-05,29.64,40.73,0.0
2024-03-05,29.64,40.74,0.0
2024-03-05,29.64,40.75,0.0
2024-03-05,29.64,40.76,0.0
2024-03-05,29.64,40.77,0.0
2024-03-05,29.64,40.78,5.826666666666667
2024-03-05,29.64,40.79,2.6666666666666665
2024-03-05,29.64,40.8,1.55
2024-03-05,29.64,40.81,5.293333333333333
2024-03-05,29.64,40.82,9.2
2024-03-05,29.64,40.83,8.933333333333334
2024-03-05,29.64,40.84,8.493333333333334
2024-03-05,29.64,40.85,11.5
2024-03-05,29.64,40.86,11.04
2024-03-05,29.64,40.87,8.373333333333333
2024-03-05,29.64,40.88,8.4
2024-03-05,29.64,40.89,8.293333333333333
2024-03-05,29.64,40.9,4.9
2024-03-05,29.64,40.91,9.186666666666667
2024-03-05,29.64,40.92,10.253333333333334
2024-03-05,29.64,40.93,14.6
2024-03-05,29.64,40.94,19.627118644067796
2024-03-05,29.64,40.95,14.833333333333334
2024-03-05,29.64,40.96,15.291666666666666
2024-03-05,29.64,40.97,12.430555555555555
2024-03-05,29.64,40.98,11.833333333333334
2024-03-05,29.65,40.56,6.0
2024-03-05,29.65,40.57,5.350877192982456
2024-03-05,29.65,40.58,12.933333333333334
2024-03-05,29.65,40.59,15.433333333333334
2024-03-05,29.65,40.6,16.75
2024-03-05,29.65,40.61,14.283333333333333
2024-03-05,29.65,40.62,15.583333333333334
2024-03-05,29.65,40.63,20.9
2024-03-05,29.65,40.64,20.55
2024-03-05,29.65,40.65,16.541666666666668
2024-03-05,29.65,40.66,9.966666666666667
2024-03-05,29.65,40.67,12.433333333333334
2024-03-05,29.65,40.68,17.366666666666667
2024-03-05,29.65,40.69,24.75
2024-03-05,29.65,40.7,16.11111111111111
2024-03-05,29.65,40.71,0.0
2024-03-05,29.65,40.72,0.0
2024-03-05,29.65,40.73,0.0
2024-03-05,29.65,40.74,0.0
2024-03-05,29.65,40.75,0.0
2024-03-05,29.65,40.76,0.0
2024-03-05,29.65,40.77,0.0
2024-03-05,29.65,40.78,9.571428571428571
2024-03-05,29.65,40.79,8.983333333333333
2024-03-05,29.65,40.8,3.9166666666666665
2024-03-05,29.65,40.81,1.7
2024-03-05,29.65,40.82,5.633333333333334
2024-03-05,29.65,40.83,9.833333333333334
2024-03-05,29.65,40.84,7.316666666666666
2024-03-05,29.65,40.85,11.958333333333334
2024-03-05,29.65,40.86,15.05
2024-03-05,29.65,40.87,15.716666666666667
2024-03-05,29.65,40.88,13.233333333333333
2024-03-05,29.65,40.89,5.266666666666667
2024-03-05,29.65,40.9,4.808510638297872
2024-03-05,29.65,40.91,6.55
2024-03-05,29.65,40.92,8.35
2024-03-05,29.65,40.93,9.309090909090909
2024-03-05,29.65,40.94,15.705882352941176
2024-03-05,29.65,40.95,16.029411764705884
2024-03-05,29.65,40.96,17.446428571428573
2024-03-05,29.65,40.97,14.35
2024-03-05,29.65,40.98,17.875
2024-03-05,29.66,40.57,5.444444444444445
2024-03-05,29.66,40.58,13.386666666666667
2024-03-05,29.66,40.59,11.4
2024-03-05,29.66,40.6,14.266666666666667
2024-03-05,29.66,40.61,16.04054054054054
2024-03-05,29.66,40.62,14.506849315068493
2024-03-05,29.66,40.63,19.346666666666668
2024-03-05,29.66,40.64,20.626666666666665
2024-03-05,29.66,40.65,20.106382978723403
2024-03-05,29.66,40.66,15.87719298245614
2024-03-05,29.66,40.67,11.420289855072463
2024-03-05,29.66,40.68,12.794520547945206
2024-03-05,29.66,40.69,20.08
2024-03-05,29.66,40.7,19.0
2024-03-05,29.66,40.71,0.0
2024-03-05,29.66,40.72,0.0
2024-03-05,29.66,40.73,0.0
2024-03-05,29.66,40.74,0.0
2024-03-05,29.66,40.75,0.0
2024-03-05,29.66,40.76,0.0
2024-03-05,29.66,40.77,0.0
2024-03-05,29.66,40.78,8.714285714285714
2024-03-05,29.66,40.79,10.24
2024-03-05,29.66,40.8,6.283333333333333
2024-03-05,29.66,40.81,3.28
2024-03-05,29.66,40.82,8.88
2024-03-05,29.66,40.83,9.76
2024-03-05,29.66,40.84,8.626666666666667
2024-03-05,29.66,40.85,11.533333333333333
2024-03-05,29.66,40.86,14.56
2024-03-05,29.66,40.87,17.186666666666667
2024-03-05,29.66,40.88,15.306666666666667
2024-03-05,29.66,40.89,7.116666666666666
2024-03-05,29.66,40.9,12.023809523809524
2024-03-05,29.66,40.91,10.907407407407407
2024-03-05,29.66,40.92,4.333333333333333
2024-03-05,29.66,40.93,4.8933333333333335
2024-03-05,29.66,40.94,4.026666666666666
2024-03-05,29.66,40.95,6.125
2024-03-05,29.66,40.96,21.176470588235293
2024-03-05,29.66,40.97,13.557377049180328
2024-03-05,29.66,40.98,4.604651162790698
2024-03-05,29.67,40.58,10.733333333333333
2024-03-05,29.67,40.59,15.115942028985508
2024-03-05,29.67,40.6,19.204545454545453
2024-03-05,29.67,40.61,24.571428571428573
2024-03-05,29.67,40.62,23.92156862745098
2024-03-05,29.67,40.63,21.01923076923077
2024-03-05,29.67,40.64,26.07017543859649
2024-03-05,29.67,40.65,29.170731707317074
2024-03-05,29.67,40.66,29.91176470588235
2024-03-05,29.67,40.67,25.0
2024-03-05,29.67,40.68,16.0
2024-03-05,29.67,40.69,17.32
2024-03-05,29.67,40.7,13.596491228070175
2024-03-05,29.67,40.71,0.0
2024-03-05,29.67,40.72,0.0
2024-03-05,29.67,40.73,0.0
2024-03-05,29.67,40.74,0.0
2024-03-05,29.67,40.75,0.0
2024-03-05,29.67,40.76,0.0
2024-03-05,29.67,40.77,0.0
2024-03-05,29.67,40.78,19.357142857142858
2024-03-05,29.67,40.79,25.533333333333335
2024-03-05,29.67,40.8,4.033333333333333
2024-03-05,29.67,40.81,6.306666666666667
2024-03-05,29.67,40.82,9.44
2024-03-05,29.67,40.83,13.946666666666667
2024-03-05,29.67,40.84,8.0
2024-03-05,29.67,40.85,11.383333333333333
2024-03-05,29.67,40.86,14.986666666666666
2024-03-05,29.67,40.87,16.2
2024-03-05,29.67,40.88,13.714285714285714
2024-03-05,29.67,40.89,9.410714285714286
2024-03-05,29.67,40.9,14.35
2024-03-05,29.67,40.91,20.78
2024-03-05,29.67,40.92,7.983606557377049
2024-03-05,29.67,40.93,4.47887323943662
2024-03-05,29.67,40.94,2.9583333333333335
2024-03-05,29.67,40.95,7.0
2024-03-05,29.67,40.96,23.742857142857144
2024-03-05,29.67,40.97,7.3584905660377355
2024-03-05,29.67,40.98,4.328125
2024-03-05,29.68,40.59,21.782608695652176
2024-03-05,29.68,40.6,19.441860465116278
2024-03-05,29.68,40.61,25.517241379310345
2024-03-05,29.68,40.62,27.02
2024-03-05,29.68,40.63,23.32608695652174
2024-03-05,29.68,40.64,32.25581395348837
2024-03-05,29.68,40.65,36.78787878787879
2024-03-05,29.68,40.66,40.526315789473685
2024-03-05,29.68,40.67,21.418181818181818
2024-03-05,29.68,40.68,12.36
2024-03-05,29.68,40.69,20.106666666666666
2024-03-05,29.68,40.7,40.26315789473684
2024-03-05,29.68,40.71,0.0
2024-03-05,29.68,40.72,0.0
2024-03-05,29.68,40.73,0.0
2024-03-05,29.68,40.74,0.0
2024-03-05,29.68,40.75,0.0
2024-03-05,29.68,40.76,0.0
2024-03-05,29.68,40.77,0.0
2024-03-05,29.68,40.78,27.34285714285714
2024-03-05,29.68,40.79,35.8
2024-03-05,29.68,40.8,16.433333333333334
2024-03-05,29.68,40.81,10.586666666666666
2024-03-05,29.68,40.82,6.946666666666666
2024-03-05,29.68,40.83,13.106666666666667
2024-03-05,29.68,40.84,8.026666666666667
2024-03-05,29.68,40.85,7.116666666666666
2024-03-05,29.68,40.86,13.253333333333334
2024-03-05,29.68,40.87,11.76
2024-03-05,29.68,40.88,14.416666666666666
2024-03-05,29.68,40.89,9.3
2024-03-05,29.68,40.9,17.5
2024-03-05,29.68,40.91,29.361702127659573
2024-03-05,29.68,40.92,24.44736842105263
2024-03-05,29.68,40.93,6.857142857142857
2024-03-05,29.68,40.94,11.092307692307692
2024-03-05,29.68,40.95,15.3
2024-03-05,29.68,40.96,27.321428571428573
2024-03-05,29.68,40.97,17.17391304347826
2024-03-05,29.68,40.98,5.8
2024-03-05,29.68,40.99,5.25
2024-03-05,29.69,40.6,15.083333333333334
2024-03-05,29.69,40.61,29.317073170731707
2024-03-05,29.69,40.62,28.703703703703702
2024-03-05,29.69,40.63,22.90909090909091
2024-03-05,29.69,40.64,23.93617021276596
2024-03-05,29.69,40.65,34.41379310344828
2024-03-05,29.69,40.66,48.24242424242424
2024-03-05,29.69,40.67,21.9
2024-03-05,29.69,40.68,19.62295081967213
2024-03-05,29.69,40.69,20.833333333333332
2024-03-05,29.69,40.7,45.13333333333333
2024-03-05,29.69,40.71,3.830188679245283
2024-03-05,29.69,40.72,0.0
2024-03-05,29.69,40.73,0.0
2024-03-05,29.69,40.74,0.0
2024-03-05,29.69,40.75,0.0
2024-03-05,29.69,40.76,0.0
2024-03-05,29.69,40.77,0.0
2024-03-05,29.69,40.78,25.014285714285716
2024-03-05,29.69,40.79,30.733333333333334
2024-03-05,29.69,40.8,19.666666666666668
2024-03-05,29.69,40.81,8.413333333333334
2024-03-05,29.69,40.82,12.013333333333334
2024-03-05,29.69,40.83,14.6
2024-03-05,29.69,40.84,8.146666666666667
2024-03-05,29.69,40.85,3.7333333333333334
2024-03-05,29.69,40.86,15.985074626865671
2024-03-05,29.69,40.87,16.492753623188406
2024-03-05,29.69,40.88,22.96
2024-03-05,29.69,40.89,8.56
2024-03-05,29.69,40.9,16.6
2024-03-05,29.69,40.91,19.473684210526315
2024-03-05,29.69,40.92,34.714285714285715
2024-03-05,29.69,40.93,20.738095238095237
2024-03-05,29.69,40.94,13.107692307692307
2024-03-05,29.69,40.95,35.2
2024-03-05,29.69,40.96,42.12
2024-03-05,29.69,40.97,16.972972972972972
2024-03-05,29.69,40.98,5.753623188405797
2024-03-05,29.69,40.99,13.516666666666667
2024-03-05,29.69,41.0,19.962962962962962
2024-03-05,29.69,41.01,20.333333333333332
2024-03-05,29.7,40.61,43.8
2024-03-05,29.7,40.62,45.470588235294116
2024-03-05,29.7,40.63,32.857142857142854
2024-03-05,29.7,40.64,27.5
2024-03-05,29.7,40.65,38.333333333333336
2024-03-05,29.7,40.66,24.96078431372549
2024-03-05,29.7,40.67,27.625
2024-03-05,29.7,40.68,37.7
2024-03-05,29.7,40.69,32.0625
2024-03-05,29.7,40.7,54.25
2024-03-05,29.7,40.71,17.979166666666668
2024-03-05,29.7,40.72,0.0
2024-03-05,29.7,40.73,0.0
2024-03-05,29.7,40.74,0.0
2024-03-05,29.7,40.75,0.0
2024-03-05,29.7,40.76,0.0
2024-03-05,29.7,40.77,0.0
2024-03-05,29.7,40.78,46.483333333333334
2024-03-05,29.7,40.79,31.4
2024-03-05,29.7,40.8,9.979166666666666
2024-03-05,29.7,40.81,7.116666666666666
2024-03-05,29.7,40.82,11.583333333333334
2024-03-05,29.7,40.83,8.75
2024-03-05,29.7,40.84,10.583333333333334
2024-03-05,29.7,40.85,3.7708333333333335
2024-03-05,29.7,40.86,13.625
2024-03-05,29.7,40.87,25.325
2024-03-05,29.7,40.88,23.65
2024-03-05,29.7,40.89,11.7
2024-03-05,29.7,40.9,13.5625
2024-03-05,29.7,40.91,17.2
2024-03-05,29.7,40.92,24.161290322580644
2024-03-05,29.7,40.93,22.227272727272727
2024-03-05,29.7,40.94,15.647058823529411
2024-03-05,29.7,40.95,13.72
2024-03-05,29.7,40.96,10.724137931034482
2024-03-05,29.7,40.97,7.805555555555555
2024-03-05,29.7,40.98,12.982142857142858
2024-03-05,29.7,40.99,13.183333333333334
2024-03-05,29.7,41.0,18.708333333333332
2024-03-05,29.7,41.01,20.033333333333335
2024-03-05,29.7,41.02,19.487179487179485
2024-03-05,29.7,41.03,18.933333333333334
2024-03-05,29.71,40.62,50.76744186046512
2024-03-05,29.71,40.63,28.5
2024-03-05,29.71,40.64,21.5
2024-03-05,29.71,40.65,23.058823529411764
2024-03-05,29.71,40.66,22.585714285714285
2024-03-05,29.71,40.67,29.26
2024-03-05,29.71,40.68,31.2
2024-03-05,29.71,40.69,43.93333333333333
2024-03-05,29.71,40.7,50.5
2024-03-05,29.71,40.71,28.161290322580644
2024-03-05,29.71,40.72,0.0
2024-03-05,29.71,40.73,0.0
2024-03-05,29.71,40.74,0.0
2024-03-05,29.71,40.75,0.0
2024-03-05,29.71,40.76,0.0
2024-03-05,29.71,40.77,0.0
2024-03-05,29.71,40.78,46.236111111111114
2024-03-05,29.71,40.79,31.346666666666668
2024-03-05,29.71,40.8,14.65
2024-03-05,29.71,40.81,8.066666666666666
2024-03-05,29.71,40.82,10.0
2024-03-05,29.71,40.83,5.84
2024-03-05,29.71,40.84,9.506666666666666
2024-03-05,29.71,40.85,6.0
2024-03-05,29.71,40.86,14.3
2024-03-05,29.71,40.87,18.558823529411764
2024-03-05,29.71,40.88,19.26984126984127
2024-03-05,29.71,40.89,12.557692307692308
2024-03-05,29.71,40.9,18.054054054054053
2024-03-05,29.71,40.91,25.0
2024-03-05,29.71,40.92,24.5
2024-03-05,29.71,40.93,15.852941176470589
2024-03-05,29.71,40.94,21.214285714285715
2024-03-05,29.71,40.95,10.976744186046512
2024-03-05,29.71,40.96,5.88
2024-03-05,29.71,40.97,2.3582089552238807
2024-03-05,29.71,40.98,12.013513513513514
2024-03-05,29.71,40.99,5.573333333333333
2024-03-05,29.71,41.0,13.883333333333333
